-1.75256,0.234634,-9.99818,-0.034055,0.00745,-0.021285
-1.76213,0.253786,-10.003,-0.031927,0.009578,-0.021285
-1.76213,0.263358,-10.07,-0.035119,0.00745,-0.023413
-1.77171,0.225053,-10.0126,-0.036184,0.004257,-0.021285
-1.76692,0.258572,-10.07,-0.036184,0.00745,-0.021285
-1.75734,0.249001,-10.0173,-0.031927,0.00745,-0.02022
-1.81001,0.23942,-10.0173,-0.035119,0.008514,-0.024477
-1.77171,0.244205,-10.07,-0.036184,0.00745,-0.023413
-1.77649,0.191534,-10.0317,-0.036184,0.009578,-0.02022
-1.76692,0.220267,-10.0461,-0.034055,0.009578,-0.022349
-1.78129,0.201115,-10.0126,-0.034055,0.004257,-0.023413
-1.77649,0.263358,-10.0173,-0.035119,0.009578,-0.023413
-1.77171,0.253786,-10.0509,-0.034055,0.010642,-0.02022
-1.78608,0.244205,-10.0173,-0.035119,0.003193,-0.021285
-1.75256,0.234634,-10.0461,-0.035119,0.005321,-0.022349
-1.78129,0.229838,-10.0173,-0.035119,0.011706,-0.02022
-1.76692,0.244205,-9.99818,-0.035119,0.010642,-0.022349
-1.77171,0.258572,-9.98861,-0.032991,0.005321,-0.022349
-1.76692,0.249001,-9.9934,-0.034055,0.005321,-0.022349
-1.77649,0.23942,-10.0173,-0.036184,0.009578,-0.02022
-1.77171,0.220267,-10.0461,-0.035119,0.008514,-0.019156
-1.79565,0.229838,-10.0652,-0.035119,0.003193,-0.022349
-1.79565,0.244205,-10.0078,-0.036184,0.00745,-0.022349
-1.77649,0.263358,-9.97425,-0.035119,0.012771,-0.024477
-1.77171,0.253786,-10.0126,-0.035119,0.008514,-0.02022
-1.79086,0.225053,-9.96466,-0.034055,0.003193,-0.023413
-1.75256,0.229838,-10.0078,-0.034055,0.004257,-0.02022
-1.81481,0.268153,-10.0317,-0.036184,0.012771,-0.019156
-1.78129,0.268153,-10.003,-0.035119,0.006385,-0.022349
-1.80044,0.249001,-10.0317,-0.035119,0.003193,-0.021285
-1.78129,0.249001,-9.98861,-0.036184,0.009578,-0.021285
-1.76213,0.225053,-10.0317,-0.031927,0.009578,-0.024477
-1.76213,0.258572,-10.0269,-0.032991,0.00745,-0.022349
-1.77649,0.234634,-10.0796,-0.034055,0.005321,-0.022349
-1.74298,0.23942,-9.9934,-0.040441,0.00745,-0.022349
-1.77171,0.2059,-10.0126,-0.032991,0.011706,-0.024477
-1.79565,0.220267,-9.9934,-0.036184,0.009578,-0.018092
-1.74777,0.215482,-10.0173,-0.034055,0.005321,-0.022349
-1.76213,0.249001,-9.97425,-0.035119,0.010642,-0.02022
-1.76213,0.268153,-10.0078,-0.035119,0.010642,-0.021285
-1.76213,0.249001,-10.0557,-0.035119,0.006385,-0.021285
-1.78129,0.249001,-9.99818,-0.034055,0.00745,-0.02022
-1.76213,0.234634,-10.0221,-0.037248,0.004257,-0.022349
-1.75256,0.225053,-10.0509,-0.034055,0.010642,-0.021285
-1.77171,0.249001,-10.0269,-0.035119,0.011706,-0.021285
-1.78129,0.249001,-9.99818,-0.035119,0.005321,-0.021285
-1.80044,0.210686,-10.0413,-0.035119,0.008514,-0.019156
-1.78608,0.258572,-10.07,-0.034055,0.010642,-0.02022
-1.75734,0.23942,-10.0509,-0.037248,0.006385,-0.021285
-1.79086,0.253786,-10.0126,-0.036184,0.005321,-0.021285
-1.77171,0.2059,-10.0269,-0.035119,0.009578,-0.021285
-1.74777,0.244205,-10.0269,-0.035119,0.010642,-0.021285
-1.77649,0.23942,-10.0269,-0.035119,0.008514,-0.02022
-1.76213,0.244205,-10.0317,-0.036184,0.00745,-0.021285
-1.77649,0.253786,-10.0269,-0.036184,0.009578,-0.022349
-1.76692,0.253786,-10.0221,-0.031927,0.005321,-0.021285
-1.74298,0.220267,-10.0221,-0.035119,0.006385,-0.023413
-1.78608,0.263358,-10.0317,-0.036184,0.010642,-0.022349
-1.77649,0.253786,-10.003,-0.037248,0.010642,-0.021285
-1.75256,0.244205,-10.0221,-0.034055,0.003193,-0.023413
-1.74777,0.268153,-9.98382,-0.036184,0.008514,-0.021285
-1.78608,0.258572,-10.0652,-0.034055,0.010642,-0.022349
-1.77649,0.234634,-10.003,-0.035119,0.00745,-0.023413
-1.77649,0.234634,-10.0413,-0.034055,0.001064,-0.025541
-1.76692,0.215482,-10.0461,-0.037248,0.004257,-0.022349
-1.75256,0.229838,-10.0365,-0.035119,0.011706,-0.023413
-1.76213,0.225053,-10.0221,-0.035119,0.008514,-0.018092
-1.79565,0.249001,-10.0173,-0.032991,0.006385,-0.021285
-1.78608,0.258572,-10.0126,-0.034055,0.00745,-0.021285
-1.76213,0.23942,-10.0413,-0.038312,0.010642,-0.019156
-1.76692,0.225053,-9.98382,-0.037248,0.00745,-0.025541
-1.77171,0.258572,-10.0509,-0.034055,0.005321,-0.021285
-1.79086,0.229838,-9.97903,-0.035119,0.005321,-0.019156
-1.73819,0.225053,-10.0173,-0.035119,0.011706,-0.02022
-1.76692,0.210686,-10.0413,-0.036184,0.00745,-0.02022
-1.76692,0.220267,-9.95988,-0.037248,0.00745,-0.022349
-1.77171,0.258572,-10.0221,-0.036184,0.008514,-0.021285
-1.75256,0.201115,-9.95509,-0.034055,0.005321,-0.023413
-1.73819,0.253786,-10.0413,-0.036184,0.008514,-0.022349
-1.80523,0.244205,-9.98861,-0.035119,0.009578,-0.018092
-1.76213,0.249001,-10.0461,-0.035119,0.008514,-0.021285
-1.75734,0.249001,-10.0509,-0.037248,0.008514,-0.023413
-1.79086,0.253786,-10.0557,-0.034055,0.008514,-0.02022
-1.75256,0.229838,-9.96946,-0.032991,0.008514,-0.02022
-1.76213,0.23942,-10.0413,-0.034055,0.006385,-0.023413
-1.77171,0.244205,-10.0078,-0.036184,0.008514,-0.022349
-1.76692,0.215482,-10.0413,-0.037248,0.009578,-0.022349
-1.78129,0.258572,-9.96466,-0.036184,0.008514,-0.021285
-1.73819,0.249001,-10.0078,-0.035119,0.006385,-0.021285
-1.74777,0.210686,-10.0652,-0.034055,0.006385,-0.024477
-1.7334,0.258572,-10.0221,-0.035119,0.009578,-0.021285
-1.76213,0.23942,-10.003,-0.035119,0.005321,-0.021285
-1.76213,0.277724,-10.07,-0.035119,0.009578,-0.023413
-1.77649,0.249001,-10.0269,-0.036184,0.009578,-0.02022
-1.77171,0.263358,-10.0126,-0.038312,0.009578,-0.021285
-1.74298,0.253786,-10.0461,-0.037248,0.00745,-0.024477
-1.76213,0.249001,-10.0748,-0.032991,0.00745,-0.023413
-1.79086,0.234634,-10.0365,-0.034055,0.008514,-0.02022
-1.75734,0.258572,-10.0413,-0.036184,0.009578,-0.019156
-1.77171,0.234634,-9.98861,-0.036184,0.00745,-0.02022
-1.76692,0.229838,-10.0126,-0.034055,0.011706,-0.021285
-1.77649,0.234634,-9.98382,-0.038312,0.010642,-0.021285
-1.78129,0.229838,-10.003,-0.035119,0.00745,-0.022349
-1.75734,0.258572,-10.0557,-0.035119,0.008514,-0.018092
-1.77171,0.234634,-10.0317,-0.035119,0.009578,-0.017028
-1.75734,0.234634,-10.0269,-0.035119,0.00745,-0.022349
-1.76692,0.277724,-9.95988,-0.032991,0.006385,-0.021285
-1.77649,0.28252,-10.0365,-0.035119,0.011706,-0.022349
-1.77171,0.249001,-10.0509,-0.031927,0.00745,-0.022349
-1.76692,0.229838,-10.0078,-0.035119,0.008514,-0.02022
-1.77171,0.268153,-10.0604,-0.034055,0.008514,-0.02022
-1.77171,0.234634,-10.0509,-0.034055,0.006385,-0.022349
-1.80044,0.268153,-10.0365,-0.034055,0.010642,-0.02022
-1.77649,0.268153,-10.0652,-0.031927,0.009578,-0.019156
-1.76213,0.23942,-10.0365,-0.036184,0.00745,-0.023413
-1.77649,0.23942,-10.003,-0.037248,0.008514,-0.023413
-1.74298,0.263358,-9.95988,-0.036184,0.008514,-0.022349
-1.76213,0.220267,-9.98382,-0.035119,0.006385,-0.023413
-1.76692,0.2059,-10.0173,-0.035119,0.009578,-0.018092
-1.77649,0.249001,-9.97425,-0.036184,0.010642,-0.019156
-1.77171,0.253786,-10.0078,-0.036184,0.006385,-0.018092
-1.74777,0.249001,-9.99818,-0.036184,0.005321,-0.022349
-1.76213,0.258572,-9.97425,-0.036184,0.00745,-0.02022
-1.78608,0.23942,-10.0413,-0.036184,0.005321,-0.02022
-1.77171,0.23942,-9.99818,-0.034055,0.006385,-0.024477
-1.75734,0.234634,-9.98861,-0.034055,0.006385,-0.022349
-1.78129,0.258572,-10.0173,-0.032991,0.009578,-0.022349
-1.74777,0.225053,-9.9934,-0.035119,0.00745,-0.022349
-1.76213,0.253786,-10.0078,-0.036184,0.010642,-0.021285
-1.76692,0.215482,-10.003,-0.035119,0.00745,-0.019156
-1.77171,0.2059,-9.99818,-0.037248,0.011706,-0.019156
-1.77171,0.225053,-10.0173,-0.035119,0.00745,-0.021285
-1.79565,0.253786,-10.0509,-0.036184,0.008514,-0.022349
-1.76213,0.272939,-10.0126,-0.036184,0.011706,-0.021285
-1.76213,0.234634,-10.0269,-0.037248,0.009578,-0.02022
-1.77171,0.249001,-10.0078,-0.035119,0.004257,-0.021285
-1.75734,0.249001,-10.0269,-0.035119,0.00745,-0.021285
-1.75734,0.277724,-10.0413,-0.032991,0.004257,-0.021285
-1.77171,0.272939,-10.0269,-0.035119,0.009578,-0.023413
-1.78129,0.258572,-10.0269,-0.034055,0.005321,-0.02022
-1.75734,0.244205,-10.0365,-0.034055,0.008514,-0.02022
-1.78129,0.220267,-9.98382,-0.036184,0.006385,-0.021285
-1.80044,0.229838,-10.0461,-0.035119,0.008514,-0.022349
-1.79086,0.258572,-10.0269,-0.036184,0.00745,-0.02022
-1.78608,0.258572,-9.99818,-0.036184,0.011706,-0.021285
-1.78129,0.229838,-10.0221,-0.034055,0.005321,-0.022349
-1.78129,0.253786,-10.0796,-0.034055,0.00745,-0.021285
-1.81001,0.253786,-10.003,-0.037248,0.006385,-0.022349
-1.77171,0.249001,-10.0604,-0.034055,0.00745,-0.02022
-1.75256,0.225053,-10.0126,-0.035119,0.010642,-0.021285
-1.77171,0.258572,-10.0317,-0.034055,0.010642,-0.022349
-1.75256,0.263358,-9.98382,-0.035119,0.00745,-0.021285
-1.80044,0.249001,-10.0078,-0.036184,0.005321,-0.022349
-1.78129,0.244205,-10.0269,-0.036184,0.008514,-0.023413
-1.78608,0.249001,-10.0461,-0.035119,0.009578,-0.021285
-1.78129,0.249001,-10.0173,-0.036184,0.008514,-0.022349
-1.77171,0.249001,-9.97425,-0.031927,0.008514,-0.021285
-1.76692,0.249001,-10.0269,-0.034055,0.00745,-0.02022
-1.76213,0.201115,-10.0269,-0.034055,0.00745,-0.022349
-1.75734,0.244205,-10.0652,-0.032991,0.004257,-0.022349
-1.80044,0.234634,-10.0365,-0.034055,0.008514,-0.02022
-1.75256,0.220267,-10.0078,-0.037248,0.00745,-0.021285
-1.74777,0.234634,-10.0413,-0.034055,0.006385,-0.02022
-1.78608,0.258572,-10.0078,-0.032991,0.009578,-0.021285
-1.76692,0.229838,-9.98861,-0.036184,0.008514,-0.024477
-1.76213,0.234634,-10.0317,-0.038312,0.008514,-0.021285
-1.77171,0.229838,-9.99818,-0.036184,0.008514,-0.023413
-1.79565,0.249001,-10.0269,-0.035119,0.008514,-0.023413
-1.77171,0.272939,-10.0173,-0.035119,0.010642,-0.022349
-1.76213,0.244205,-9.9934,-0.032991,0.008514,-0.021285
-1.75734,0.263358,-10.0221,-0.037248,0.00745,-0.021285
-1.78129,0.215482,-9.98382,-0.036184,0.009578,-0.021285
-1.77171,0.253786,-10.0078,-0.035119,0.006385,-0.02022
-1.74298,0.234634,-10.0317,-0.036184,0.006385,-0.022349
-1.78608,0.272939,-10.0604,-0.032991,0.006385,-0.021285
-1.76692,0.244205,-10.0365,-0.034055,0.00745,-0.02022
-1.77171,0.258572,-10.0509,-0.035119,0.009578,-0.022349
-1.77171,0.229838,-10.003,-0.034055,0.00745,-0.021285
-1.77649,0.244205,-10.0317,-0.036184,0.009578,-0.023413
-1.75256,0.263358,-10.0078,-0.036184,0.009578,-0.019156
-1.74298,0.253786,-9.97425,-0.037248,0.004257,-0.024477
-1.77171,0.234634,-10.003,-0.037248,0.008514,-0.022349
-1.75256,0.249001,-9.9934,-0.034055,0.008514,-0.019156
-1.76213,0.23942,-10.0126,-0.035119,0.00745,-0.023413
-1.77171,0.234634,-10.003,-0.036184,0.010642,-0.021285
-1.79086,0.234634,-10.0461,-0.036184,0.009578,-0.02022
-1.75734,0.234634,-9.9934,-0.032991,0.008514,-0.02022
-1.76692,0.249001,-10.0413,-0.035119,0.00745,-0.023413
-1.78129,0.244205,-9.98861,-0.035119,0.006385,-0.021285
-1.77649,0.220267,-9.98861,-0.034055,0.00745,-0.02022
-1.77649,0.225053,-10.0078,-0.036184,0.00745,-0.021285
-1.75256,0.23942,-10.0461,-0.035119,0.009578,-0.02022
-1.77649,0.258572,-10.003,-0.036184,0.00745,-0.021285
-1.75734,0.263358,-10.0126,-0.036184,0.008514,-0.023413
-1.78129,0.23942,-10.0269,-0.039376,0.009578,-0.021285
-1.78608,0.229838,-10.0317,-0.034055,0.00745,-0.021285
-1.75256,0.249001,-10.0269,-0.034055,0.008514,-0.021285
-1.76692,0.220267,-9.99818,-0.036184,0.006385,-0.022349
-1.75256,0.244205,-10.0317,-0.035119,0.005321,-0.021285
-1.75734,0.215482,-9.9934,-0.036184,0.005321,-0.022349
-1.78129,0.249001,-9.99818,-0.035119,0.010642,-0.018092
-1.80044,0.229838,-10.0126,-0.036184,0.009578,-0.02022
-1.76692,0.23942,-10.0173,-0.037248,0.00745,-0.022349
-1.75256,0.229838,-10.0269,-0.035119,0.010642,-0.02022
-1.74777,0.249001,-9.98382,-0.032991,0.00745,-0.022349
-1.77171,0.234634,-9.99818,-0.036184,0.00745,-0.023413
-1.74777,0.253786,-10.0221,-0.034055,0.011706,-0.023413
-1.77649,0.229838,-10.0221,-0.037248,0.00745,-0.023413
-1.76213,0.253786,-10.003,-0.036184,0.006385,-0.022349
-1.77649,0.23942,-9.97425,-0.035119,0.00745,-0.023413
-1.75734,0.258572,-10.0078,-0.032991,0.009578,-0.019156
-1.74777,0.234634,-10.0317,-0.034055,0.00745,-0.022349
-1.75734,0.234634,-10.0557,-0.034055,0.00745,-0.02022
-1.77649,0.253786,-10.0413,-0.036184,0.008514,-0.021285
-1.77171,0.23942,-10.0221,-0.036184,0.00745,-0.022349
-1.77171,0.258572,-9.98382,-0.034055,0.00745,-0.023413
-1.75256,0.23942,-10.0365,-0.036184,0.008514,-0.022349
-1.77649,0.220267,-10.0173,-0.036184,0.008514,-0.022349
-1.77171,0.258572,-9.99818,-0.036184,0.008514,-0.021285
-1.76692,0.234634,-10.0269,-0.034055,0.008514,-0.019156
-1.76692,0.258572,-10.0652,-0.035119,0.009578,-0.024477
-1.76213,0.229838,-10.0461,-0.034055,0.011706,-0.022349
-1.77649,0.23942,-10.0365,-0.035119,0.00745,-0.022349
-1.75256,0.215482,-9.97425,-0.035119,0.00745,-0.02022
-1.77171,0.249001,-10.0078,-0.038312,0.006385,-0.02022
-1.78129,0.268153,-9.98382,-0.035119,0.008514,-0.018092
-1.76213,0.229838,-10.0365,-0.034055,0.00745,-0.022349
-1.76692,0.244205,-10.0413,-0.035119,0.006385,-0.02022
-1.79086,0.210686,-10.0365,-0.034055,0.008514,-0.023413
-1.77171,0.225053,-10.0078,-0.036184,0.00745,-0.021285
-1.76692,0.244205,-10.0365,-0.035119,0.009578,-0.022349
-1.75256,0.23942,-9.98382,-0.036184,0.006385,-0.02022
-1.76692,0.215482,-10.0269,-0.037248,0.008514,-0.018092
-1.77171,0.263358,-10.0748,-0.037248,0.005321,-0.023413
-1.76692,0.244205,-9.97425,-0.038312,0.010642,-0.021285
-1.75734,0.229838,-10.0365,-0.035119,0.005321,-0.02022
-1.77649,0.23942,-10.0173,-0.031927,0.006385,-0.022349
-1.79565,0.234634,-10.0317,-0.036184,0.008514,-0.019156
-1.72382,0.229838,-10.0173,-0.035119,0.008514,-0.02022
-1.76692,0.268153,-10.0173,-0.034055,0.00745,-0.022349
-1.77649,0.244205,-10.0269,-0.034055,0.008514,-0.023413
-1.79565,0.244205,-10.0173,-0.036184,0.009578,-0.019156
-1.77649,0.258572,-10.0221,-0.036184,0.012771,-0.021285
-1.77171,0.244205,-10.0221,-0.036184,0.006385,-0.021285
-1.77171,0.234634,-10.0509,-0.034055,0.006385,-0.02022
-1.77649,0.249001,-10.0221,-0.034055,0.008514,-0.022349
-1.76692,0.244205,-10.003,-0.035119,0.00745,-0.021285
-1.80523,0.23942,-10.0557,-0.035119,0.006385,-0.023413
-1.77171,0.234634,-10.0126,-0.034055,0.008514,-0.021285
-1.77171,0.268153,-10.003,-0.037248,0.006385,-0.022349
-1.75256,0.220267,-10.003,-0.035119,0.00745,-0.022349
-1.77171,0.23942,-10.0269,-0.036184,0.00745,-0.022349
-1.79086,0.244205,-10.0173,-0.036184,0.00745,-0.022349
-1.77171,0.277724,-10.0461,-0.036184,0.006385,-0.022349
-1.77171,0.258572,-9.99818,-0.037248,0.006385,-0.02022
-1.76213,0.253786,-10.0365,-0.034055,0.006385,-0.02022
-1.80523,0.244205,-10.0317,-0.036184,0.008514,-0.021285
-1.76692,0.244205,-9.98861,-0.035119,0.00745,-0.024477
-1.74298,0.253786,-9.96946,-0.035119,0.00745,-0.02022
-1.77649,0.249001,-10.0221,-0.037248,0.00745,-0.02022
-1.78129,0.225053,-10.0126,-0.032991,0.008514,-0.02022
-1.78129,0.249001,-10.0509,-0.035119,0.009578,-0.02022
-1.75734,0.229838,-10.0317,-0.035119,0.00745,-0.02022
-1.76213,0.244205,-9.95509,-0.035119,0.006385,-0.021285
-1.76692,0.234634,-10.0173,-0.036184,0.008514,-0.021285
-1.76692,0.23942,-10.0365,-0.034055,0.009578,-0.022349
-1.77171,0.272939,-9.97903,-0.032991,0.010642,-0.019156
-1.77171,0.263358,-10.0652,-0.036184,0.009578,-0.02022
-1.76692,0.253786,-10.0604,-0.037248,0.010642,-0.019156
-1.75734,0.258572,-10.0892,-0.036184,0.005321,-0.02022
-1.78129,0.249001,-10.0413,-0.034055,0.010642,-0.021285
-1.76213,0.229838,-10.0413,-0.032991,0.008514,-0.021285
-1.76692,0.23942,-10.0173,-0.034055,0.006385,-0.023413
-1.76213,0.268153,-10.003,-0.035119,0.009578,-0.021285
-1.76692,0.272939,-10.0461,-0.032991,0.00745,-0.02022
-1.76213,0.272939,-10.0365,-0.036184,0.005321,-0.021285
-1.78129,0.249001,-10.0557,-0.036184,0.00745,-0.019156
-1.74298,0.253786,-10.0365,-0.034055,0.006385,-0.02022
-1.78129,0.225053,-10.0365,-0.034055,0.009578,-0.02022
-1.79565,0.244205,-10.0173,-0.036184,0.004257,-0.024477
-1.78129,0.23942,-10.0126,-0.035119,0.010642,-0.023413
-1.72862,0.220267,-10.0557,-0.032991,0.008514,-0.021285
-1.79086,0.253786,-10.003,-0.035119,0.00745,-0.021285
-1.75256,0.258572,-10.0126,-0.035119,0.004257,-0.02022
-1.75734,0.253786,-10.0078,-0.034055,0.00745,-0.018092
-1.79086,0.23942,-10.0652,-0.031927,0.008514,-0.021285
-1.77649,0.258572,-10.0557,-0.032991,0.009578,-0.02022
-1.76213,0.23942,-10.0365,-0.036184,0.008514,-0.024477
-1.78129,0.249001,-9.9934,-0.035119,0.008514,-0.021285
-1.78608,0.229838,-10.0652,-0.037248,0.009578,-0.024477
-1.77171,0.234634,-10.0413,-0.035119,0.00745,-0.021285
-1.77171,0.244205,-10.0173,-0.035119,0.009578,-0.02022
-1.77649,0.263358,-10.0365,-0.035119,0.005321,-0.024477
-1.79086,0.225053,-10.0413,-0.035119,0.00745,-0.023413
-1.78608,0.244205,-10.0269,-0.035119,0.00745,-0.02022
-1.75734,0.23942,-10.0269,-0.035119,0.006385,-0.019156
-1.78129,0.229838,-10.0078,-0.034055,0.006385,-0.02022
-1.75734,0.253786,-10.0557,-0.035119,0.006385,-0.021285
-1.77171,0.220267,-10.003,-0.035119,0.005321,-0.023413
-1.76692,0.201115,-10.0173,-0.034055,0.006385,-0.021285
-1.78608,0.244205,-10.003,-0.038312,0.011706,-0.02022
-1.78129,0.268153,-10.0413,-0.031927,0.006385,-0.02022
-1.76692,0.272939,-10.0317,-0.034055,0.006385,-0.021285
-1.76692,0.23942,-9.9934,-0.032991,0.008514,-0.023413
-1.74777,0.263358,-10.0365,-0.035119,0.008514,-0.024477
-1.75256,0.249001,-10.0173,-0.032991,0.009578,-0.023413
-1.77649,0.272939,-10.0126,-0.036184,0.004257,-0.023413
-1.78129,0.268153,-10.0126,-0.036184,0.010642,-0.021285
-1.77171,0.244205,-10.0173,-0.036184,0.006385,-0.022349
-1.76692,0.210686,-9.99818,-0.035119,0.00745,-0.022349
-1.75734,0.215482,-10.0173,-0.035119,0.006385,-0.02022
-1.76692,0.244205,-10.0126,-0.035119,0.006385,-0.021285
-1.76213,0.220267,-10.0078,-0.034055,0.009578,-0.022349
-1.77171,0.258572,-10.0221,-0.036184,0.00745,-0.02022
-1.79565,0.234634,-9.96946,-0.037248,0.008514,-0.019156
-1.77649,0.225053,-10.0557,-0.035119,0.005321,-0.022349
-1.78608,0.249001,-10.0461,-0.035119,0.009578,-0.022349
-1.75256,0.263358,-10.0796,-0.035119,0.006385,-0.024477
-1.75256,0.253786,-9.97425,-0.036184,0.00745,-0.022349
-1.77649,0.249001,-10.0078,-0.036184,0.006385,-0.023413
-1.76213,0.234634,-9.98382,-0.037248,0.00745,-0.02022
-1.76692,0.272939,-10.0078,-0.035119,0.00745,-0.021285
-1.74777,0.23942,-10.0221,-0.036184,0.006385,-0.022349
-1.78608,0.268153,-10.0269,-0.037248,0.008514,-0.021285
-1.77649,0.234634,-10.0221,-0.035119,0.010642,-0.023413
-1.76213,0.244205,-10.0078,-0.037248,0.009578,-0.021285
-1.78129,0.234634,-9.99818,-0.031927,0.009578,-0.019156
-1.76213,0.234634,-9.95509,-0.032991,0.00745,-0.021285
-1.78608,0.263358,-10.0078,-0.036184,0.010642,-0.021285
-1.73819,0.258572,-10.003,-0.035119,0.008514,-0.02022
-1.79565,0.23942,-10.0557,-0.035119,0.004257,-0.021285
-1.78608,0.268153,-10.0221,-0.036184,0.006385,-0.018092
-1.75734,0.234634,-10.0365,-0.035119,0.00745,-0.02022
-1.76692,0.253786,-10.094,-0.035119,0.008514,-0.021285
-1.80044,0.253786,-10.0557,-0.035119,0.005321,-0.021285
-1.75734,0.244205,-9.9934,-0.035119,0.008514,-0.02022
-1.77649,0.23942,-10.0221,-0.037248,0.00745,-0.023413
-1.80044,0.23942,-9.98861,-0.035119,0.009578,-0.02022
-1.76213,0.234634,-10.0413,-0.034055,0.00745,-0.023413
-1.77649,0.215482,-10.0604,-0.037248,0.008514,-0.025541
-1.75256,0.225053,-9.97903,-0.037248,0.006385,-0.02022
-1.76692,0.249001,-9.98382,-0.035119,0.009578,-0.021285
-1.76213,0.253786,-9.99818,-0.036184,0.00745,-0.02022
-1.75734,0.23942,-10.0557,-0.036184,0.006385,-0.02022
-1.77649,0.272939,-10.0221,-0.035119,0.009578,-0.021285
-1.77649,0.244205,-10.0413,-0.036184,0.008514,-0.022349
-1.75734,0.268153,-10.003,-0.036184,0.008514,-0.02022
-1.76213,0.263358,-10.0221,-0.036184,0.009578,-0.022349
-1.76692,0.229838,-9.9934,-0.032991,0.008514,-0.022349
-1.77649,0.229838,-9.99818,-0.035119,0.008514,-0.021285
-1.79565,0.23942,-10.0078,-0.034055,0.00745,-0.02022
-1.75734,0.234634,-10.0221,-0.036184,0.008514,-0.02022
-1.80044,0.258572,-9.99818,-0.035119,0.010642,-0.022349
-1.75256,0.225053,-10.0078,-0.034055,0.00745,-0.022349
-1.75734,0.249001,-10.003,-0.035119,0.009578,-0.021285
-1.73819,0.249001,-10.0221,-0.035119,0.010642,-0.023413
-1.79086,0.263358,-10.0221,-0.037248,0.009578,-0.02022
-1.77649,0.234634,-10.0126,-0.037248,0.009578,-0.019156
-1.77649,0.244205,-10.0604,-0.034055,0.005321,-0.021285
-1.77171,0.28252,-10.0126,-0.034055,0.008514,-0.021285
-1.76213,0.268153,-9.96946,-0.035119,0.010642,-0.02022
-1.77171,0.249001,-10.0126,-0.034055,0.00745,-0.02022
-1.75256,0.23942,-10.0173,-0.035119,0.008514,-0.022349
-1.75734,0.253786,-9.98382,-0.032991,0.00745,-0.018092
-1.77649,0.234634,-10.0269,-0.034055,0.006385,-0.023413
-1.74777,0.253786,-10.003,-0.034055,0.00745,-0.022349
-1.77649,0.244205,-10.003,-0.034055,0.00745,-0.021285
-1.77171,0.268153,-9.9934,-0.035119,0.005321,-0.022349
-1.77649,0.272939,-10.0365,-0.036184,0.009578,-0.023413
-1.75734,0.263358,-10.0221,-0.035119,0.006385,-0.021285
-1.75256,0.258572,-10.0269,-0.034055,0.009578,-0.018092
-1.75256,0.272939,-9.99818,-0.032991,0.00745,-0.023413
-1.77649,0.263358,-10.0078,-0.035119,0.006385,-0.02022
-1.77171,0.23942,-10.0126,-0.034055,0.006385,-0.02022
-1.76213,0.234634,-10.0173,-0.035119,0.010642,-0.018092
-1.77171,0.23942,-9.9934,-0.034055,0.005321,-0.021285
-1.77171,0.253786,-9.9934,-0.037248,0.005321,-0.018092
-1.78129,0.253786,-10.0365,-0.037248,0.00745,-0.02022
-1.75734,0.225053,-9.99818,-0.031927,0.009578,-0.022349
-1.76692,0.249001,-10.0078,-0.034055,0.00745,-0.019156
-1.77171,0.277724,-10.0221,-0.036184,0.008514,-0.024477
-1.77171,0.23942,-10.0221,-0.035119,0.00745,-0.022349
-1.80044,0.253786,-9.96466,-0.032991,0.010642,-0.025541
-1.79086,0.249001,-10.003,-0.035119,0.010642,-0.023413
-1.76213,0.268153,-10.003,-0.035119,0.010642,-0.023413
-1.79565,0.263358,-10.0173,-0.034055,0.009578,-0.021285
-1.77171,0.258572,-10.0126,-0.036184,0.009578,-0.021285
-1.75734,0.253786,-9.97425,-0.036184,0.005321,-0.02022
-1.77171,0.249001,-10.0413,-0.034055,0.008514,-0.023413
-1.75734,0.263358,-10.0269,-0.036184,0.005321,-0.02022
-1.74298,0.253786,-10.0126,-0.036184,0.010642,-0.021285
-1.76213,0.23942,-10.0126,-0.037248,0.005321,-0.022349
-1.77649,0.296877,-10.0173,-0.036184,0.009578,-0.022349
-1.73819,0.253786,-10.0652,-0.036184,0.012771,-0.02022
-1.77171,0.292091,-10.003,-0.034055,0.006385,-0.023413
-1.76692,0.23942,-9.99818,-0.035119,0.006385,-0.022349
-1.79086,0.277724,-10.0269,-0.036184,0.008514,-0.021285
-1.78129,0.253786,-9.99818,-0.037248,0.008514,-0.023413
-1.78608,0.268153,-10.0078,-0.032991,0.00745,-0.021285
-1.75734,0.229838,-10.0269,-0.037248,0.006385,-0.022349
-1.76213,0.225053,-10.0269,-0.036184,0.009578,-0.023413
-1.74298,0.244205,-10.0365,-0.036184,0.008514,-0.02022
